video_id,views,likes,dislikes,comment_count
0uJUW24505E,3890791,80775,1488,5251
0uJUW24505E,4000720,81577,1521,5271
0uJUW24505E,4110858,82466,1559,5315
0uJUW24505E,4214209,83204,1592,5349
0uJUW24505E,4318584,83975,1613,5364
0uJUW24505E,4413634,84946,1638,5373
0uJUW24505E,4597543,86460,1678,5436
0uJUW24505E,4683562,87074,1704,5473
0uJUW24505E,4838733,88297,1748,5540
0URpDxIjZrQ,4630864,130543,3587,14834
0URpDxIjZrQ,4815005,134367,3591,15286
0URpDxIjZrQ,5024383,140009,3682,15852
0URpDxIjZrQ,5227761,145298,3795,16483
0URpDxIjZrQ,5386449,148998,3870,16806
0URpDxIjZrQ,5487861,151274,3921,17040
0URpDxIjZrQ,5637523,155144,3997,17605
0URpDxIjZrQ,5727022,156924,4029,17840
0URpDxIjZrQ,5822863,159153,4066,18056
0URpDxIjZrQ,5906749,160778,4100,18267
0URpDxIjZrQ,6007874,162751,4161,18515
0URpDxIjZrQ,6031076,163097,4162,18539
0URpDxIjZrQ,6063194,163812,4177,18616
0URpDxIjZrQ,6095300,164449,4190,18665
0-VAnh7r-_8,1100530,33729,2377,18027
0-VAnh7r-_8,1392609,38471,2932,21316
0XElmYomloA,27801810,104931,2500,2396
0XElmYomloA,29008014,110188,2783,2385
0XElmYomloA,30062669,114749,3062,2538
0XElmYomloA,31314000,120202,3337,2608
0XElmYomloA,32674644,125629,3630,2681
0XElmYomloA,33764498,130581,3899,2711
0XElmYomloA,34869573,135097,4167,2706
0XElmYomloA,36401679,140349,4557,2756
0XElmYomloA,37964465,145773,5004,2814
0XElmYomloA,39468821,150743,5384,2876
0XElmYomloA,41063227,155890,5744,2942
0XElmYomloA,42328020,159980,6004,2998
0XElmYomloA,43221465,163336,6230,3042
0XElmYomloA,44254129,166666,6452,3083
0XElmYomloA,45279348,169992,6691,3135
0XElmYomloA,46206243,173067,6901,3144
0XElmYomloA,47097114,175971,7100,3200
0XElmYomloA,48477619,179493,7306,3183
0XElmYomloA,50018879,183493,7528,3282
0XElmYomloA,51283199,186787,7690,3305
0XElmYomloA,52652486,189837,7867,3336
0XElmYomloA,54079496,192956,8080,3390
0XElmYomloA,55455578,196073,8257,3408
0XElmYomloA,56851723,199364,8484,3479
0XElmYomloA,58053323,202514,8712,3509
0XuOkYlUWIs,2280153,106553,3135,10959
0XuOkYlUWIs,4145678,166732,6033,16437
0XuOkYlUWIs,5127308,193628,7450,18906
0XuOkYlUWIs,5784740,209646,8134,20196
0XuOkYlUWIs,6295801,221316,8622,21259
0XuOkYlUWIs,6760593,229250,8891,22123
0XuOkYlUWIs,6760593,229250,8891,22123
0XuOkYlUWIs,6976929,233115,9027,22528
0XuOkYlUWIs,6976929,233115,9027,22528
